34.217,88.0,10.0,259.0,90.333336,12.666667,259.33334,
34.293,98.0,16.0,245.0,93.0,13.0,256.33334,
34.369,84.0,12.0,266.0,90.0,12.666667,256.66666,
34.447,85.0,10.0,261.0,89.0,12.666667,257.33334,
34.523,89.0,13.0,253.0,86.0,11.666667,260.0,
34.598,86.0,11.0,258.0,86.666664,11.333333,257.33334,
34.674,87.0,9.0,256.0,87.333336,11.0,255.66667,
34.75,91.0,-13.0,258.0,88.0,2.3333333,257.33334,
34.826,84.0,-22.0,274.0,87.333336,-8.666667,262.66666,
34.902,54.0,-32.0,269.0,76.333336,-22.333334,267.0,
34.977,50.0,-34.0,247.0,62.666668,-29.333334,263.33334,
35.053,34.0,17.0,265.0,46.0,-16.333334,260.33334,
35.129,4.0,9.0,304.0,29.333334,-2.6666667,272.0,
35.205,49.0,-5.0,272.0,29.0,7.0,280.33334,
35.28,69.0,-12.0,279.0,40.666668,-2.6666667,285.0,
35.356,94.0,-37.0,260.0,70.666664,-18.0,270.33334,
35.432,112.0,-10.0,236.0,91.666664,-19.666666,258.33334,
35.508,123.0,19.0,238.0,109.666664,-9.333333,244.66667,
35.584,137.0,38.0,232.0,124.0,15.666667,235.33333,
35.659,135.0,64.0,217.0,131.66667,40.333332,229.0,
35.735,147.0,81.0,228.0,139.66667,61.0,225.66667,
35.811,158.0,70.0,220.0,146.66667,71.666664,221.66667,
35.887,186.0,60.0,204.0,163.66667,70.333336,217.33333,
35.962,204.0,70.0,180.0,182.66667,66.666664,201.33333,
36.038,190.0,63.0,190.0,193.33333,64.333336,191.33333,
36.114,173.0,41.0,202.0,189.0,58.0,190.66667,
36.19,198.0,34.0,168.0,187.0,46.0,186.66667,
36.265,223.0,46.0,150.0,198.0,40.333332,173.33333,
36.341,218.0,40.0,152.0,213.0,40.0,156.66667,
36.417,206.0,46.0,172.0,215.66667,44.0,158.0,
36.493,187.0,41.0,192.0,203.66667,42.333332,172.0,
36.569,193.0,61.0,192.0,195.33333,49.333332,185.33333,
36.646,171.0,54.0,210.0,183.66667,52.0,198.0,
36.722,185.0,54.0,193.0,183.0,56.333332,198.33333,
36.798,179.0,82.0,191.0,178.33333,63.333332,198.0,
36.874,174.0,79.0,197.0,179.33333,71.666664,193.66667,
36.95,182.0,64.0,206.0,178.33333,75.0,198.0,
37.025,199.0,52.0,186.0,185.0,65.0,196.33333,
37.101,190.0,54.0,195.0,190.33333,56.666668,195.66667,
37.177,205.0,41.0,176.0,198.0,49.0,185.66667,
37.253,211.0,36.0,159.0,202.0,43.666668,176.66667,
37.328,210.0,58.0,159.0,208.66667,45.0,164.66667,
37.404,209.0,57.0,170.0,210.0,50.333332,162.66667,
37.48,207.0,55.0,176.0,208.66667,56.666668,168.33333,
37.556,212.0,55.0,173.0,209.33333,55.666668,173.0,
37.632,202.0,72.0,164.0,207.0,60.666668,171.0,
37.707,204.0,77.0,168.0,206.0,68.0,168.33333,
37.783,198.0,85.0,168.0,201.33333,78.0,166.66667,
37.859,204.0,66.0,167.0,202.0,76.0,167.66667,
37.935,199.0,64.0,162.0,200.33333,71.666664,165.66667,
38.01,206.
